timestamp, screen
2017.10.01_21.57.53.000, screenOff
2017.10.01_22.04.33.000, screenOn
2017.10.01_22.05.17.000, screenOff
2017.10.01_22.05.48.000, screenOn
2017.10.01_22.06.56.000, screenOff
2017.10.01_22.13.04.000, screenOn
2017.10.01_22.15.48.000, screenOff
2017.10.01_22.20.20.000, screenOff
2017.10.01_22.24.19.000, screenOn
2017.10.01_22.24.37.000, screenOff
2017.10.01_22.30.49.000, screenOn
2017.10.01_22.32.48.000, screenOff
2017.10.01_23.17.33.000, screenOff
2017.10.01_23.17.33.000, screenOn
2017.10.01_23.54.37.000, screenOff
2017.10.01_23.56.23.000, screenOff
2017.10.01_23.56.43.000, screenOn
2017.10.02_00.08.49.000, screenOff
2017.10.02_00.12.16.000, screenOn
2017.10.02_00.12.26.000, screenOff
2017.10.02_00.13.16.000, screenOn
2017.10.02_00.19.53.000, screenOff
2017.10.02_00.24.00.000, screenOn
2017.10.02_01.02.52.000, screenOff
2017.10.02_01.02.55.000, screenOn
2017.10.02_01.24.43.000, screenOff
2017.10.02_01.32.59.000, screenOff
2017.10.02_01.33.29.000, screenOff
2017.10.02_01.39.02.000, screenOn
2017.10.02_01.39.12.000, screenOff
2017.10.02_02.30.32.000, screenOff
2017.10.02_02.30.42.000, screenOn
2017.10.02_02.30.54.000, screenOff
2017.10.02_02.30.58.000, screenOff
2017.10.02_04.34.32.000, screenOn
2017.10.02_04.35.04.000, screenOff
2017.10.02_05.14.16.000, screenOn
2017.10.02_05.21.28.000, screenOff
2017.10.02_08.31.02.000, screenOn
2017.10.02_08.31.21.000, screenOff
2017.10.02_11.22.26.000, screenOn
2017.10.02_11.23.11.000, screenOff
2017.10.02_12.46.55.000, screenOn
2017.10.02_12.51.44.000, screenOff
2017.10.02_12.59.07.000, screenOn
2017.10.02_13.26.12.000, screenOff
2017.10.02_13.43.28.000, screenOff
2017.10.02_13.44.11.000, screenOff
2017.10.02_14.05.53.000, screenOff
2017.10.02_14.06.08.000, screenOn
2017.10.02_14.14.03.000, screenOff
2017.10.02_14.15.46.000, screenOn
2017.10.02_14.16.03.000, screenOff
2017.10.02_14.17.42.000, screenOff
2017.10.02_14.38.23.000, screenOn
2017.10.02_14.55.13.000, screenOff
2017.10.02_14.55.13.000, screenOn
2017.10.02_14.55.23.000, screenOff
2017.10.02_15.54.42.000, screenOn
2017.10.02_16.23.19.000, screenOff
2017.10.02_16.25.51.000, screenOn
2017.10.02_16.25.53.000, screenOff
2017.10.02_16.25.58.000, screenOn
2017.10.02_16.29.29.000, screenOff
2017.10.02_16.30.17.000, screenOn
2017.10.02_17.07.05.000, screenOff
2017.10.02_17.09.43.000, screenOn
2017.10.02_17.24.04.000, screenOff
2017.10.02_17.30.52.000, screenOn
2017.10.02_17.31.04.000, screenOff
2017.10.02_17.31.29.000, screenOn
2017.10.02_17.41.40.000, screenOff
2017.10.02_17.57.09.000, screenOn
2017.10.02_18.17.52.000, screenOff
2017.10.02_18.44.13.000, screenOn
2017.10.02_19.02.16.000, screenOff
2017.10.02_19.36.18.000, screenOff
2017.10.02_19.40.55.000, screenOff
2017.10.02_19.41.20.000, screenOn
2017.10.02_19.43.01.000, screenOff
2017.10.02_19.48.15.000, screenOn
2017.10.02_19.53.30.000, screenOff
2017.10.02_19.53.53.000, screenOff
2017.10.02_20.09.26.000, screenOn
2017.10.02_20.09.40.000, screenOff
2017.10.02_20.14.48.000, screenOn
2017.10.02_20.16.49.000, screenOff
2017.10.02_20.28.23.000, screenOn
2017.10.02_20.29.39.000, screenOff
2017.10.02_20.38.53.000, screenOn
2017.10.02_20.40.29.000, screenOff
2017.10.02_20.40.30.000, screenOn
2017.10.02_20.40.32.000, screenOff
2017.10.02_20.44.44.000, screenOff
2017.10.02_20.45.32.000, screenOn
2017.10.02_20.53.58.000, screenOff
2017.10.02_20.54.22.000, screenOn
2017.10.02_21.20.24.000, screenOff
2017.10.02_21.52.25.000, screenOn
2017.10.02_21.52.35.000, screenOff
2017.10.02_23.29.59.000, screenOn
2017.10.02_23.54.39.000, screenOff
2017.10.02_23.54.48.000, screenOn
2017.10.03_00.18.23.000, screenOff
2017.10.03_00.20.20.000, screenOff
2017.10.03_00.20.37.000, screenOn
2017.10.03_00.24.47.000, screenOff
2017.10.03_00.25.05.000, screenOn
2017.10.03_01.04.58.000, screenOff
2017.10.03_01.13.29.000, screenOff
2017.10.03_01.13.45.000, screenOn
2017.10.03_01.31.33.000, screenOff
2017.10.03_01.35.31.000, screenOn
2017.10.03_02.53.36.000, screenOff
2017.10.03_03.06.44.000, screenOn
2017.10.03_03.21.09.000, screenOff
2017.10.03_03.21.14.000, screenOn
2017.10.03_03.21.22.000, screenOff
2017.10.03_03.37.28.000, screenOn
2017.10.03_03.42.08.000, screenOff
2017.10.03_03.55.36.000, screenOn
2017.10.03_03.59.22.000, screenOff
2017.10.03_04.15.36.000, screenOn
2017.10.03_04.23.33.000, screenOff
2017.10.03_04.23.56.000, screenOn
2017.10.03_04.24.06.000, screenOff
2017.10.03_08.20.58.000, screenOn
2017.10.03_08.21.09.000, screenOff
2017.10.03_08.31.19.000, screenOff
2017.10.03_09.25.25.000, screenOn
2017.10.03_09.25.35.000, screenOff
2017.10.03_10.49.25.000, screenOn
2017.10.03_10.52.50.000, screenOff
2017.10.03_11.39.17.000, screenOff
2017.10.03_11.50.16.000, screenOn
2017.10.03_11.52.22.000, screenOff
2017.10.03_11.52.27.000, screenOn
2017.10.03_11.54.49.000, screenOff
2017.10.03_12.04.06.000, screenOn
2017.10.03_12.04.35.000, screenOff
2017.10.03_14.15.03.000, screenOn
2017.10.03_14.15.16.000, screenOff
2017.10.03_14.17.04.000, screenOn
2017.10.03_14.32.00.000, screenOff
2017.10.03_14.40.45.000, screenOn
2017.10.03_14.44.30.000, screenOff
2017.10.03_14.59.32.000, screenOff
2017.10.03_15.06.41.000, screenOff
2017.10.03_15.07.42.000, screenOn
2017.10.03_15.35.10.000, screenOff
2017.10.03_15.43.27.000, screenOn
2017.10.03_15.44.00.000, screenOff
2017.10.03_15.44.37.000, screenOn
2017.10.03_15.48.10.000, screenOff
2017.10.03_15.50.03.000, screenOn
2017.10.03_15.55.47.000, screenOff
2017.10.03_16.00.30.000, screenOn
2017.10.03_16.00.43.000, screenOff
2017.10.03_16.02.08.000, screenOn
2017.10.03_16.14.01.000, screenOff
2017.10.03_16.15.56.000, screenOn
2017.10.03_16.26.00.000, screenOff
2017.10.03_16.26.48.000, screenOn
2017.10.03_16.28.56.000, screenOff
2017.10.03_16.30.00.000, screenOn
2017.10.03_16.40.16.000, screenOff
2017.10.03_16.46.24.000, screenOff
2017.10.03_16.49.41.000, screenOn
2017.10.03_16.51.03.000, screenOff
2017.10.03_16.56.45.000, screenOff
2017.10.03_17.02.47.000, screenOff
2017.10.03_17.03.57.000, screenOn
2017.10.03_17.04.35.000, screenOff
2017.10.03_17.07.58.000, screenOff
2017.10.03_17.14.04.000, screenOff
2017.10.03_17.30.43.000, screenOn
2017.10.03_17.33.53.000, screenOff
2017.10.03_17.47.07.000, screenOn
2017.10.03_17.47.31.000, screenOff
2017.10.03_17.47.56.000, screenOff
2017.10.03_17.49.50.000, screenOff
2017.10.03_17.51.31.000, screenOn
2017.10.03_17.54.02.000, screenOff
2017.10.03_18.04.29.000, screenOn
2017.10.03_18.05.18.000, screenOff
2017.10.03_18.05.18.000, screenOn
2017.10.03_18.05.20.000, screenOff
2017.10.03_18.07.48.000, screenOn
2017.10.03_18.07.59.000, screenOff
2017.10.03_18.11.39.000, screenOn
2017.10.03_18.28.14.000, screenOff
2017.10.03_18.29.19.000, screenOn
2017.10.03_18.29.26.000, screenOff
2017.10.03_18.37.12.000, screenOff
2017.10.03_18.51.41.000, screenOn
2017.10.03_18.53.28.000, screenOff
2017.10.03_19.10.33.000, screenOff
2017.10.03_19.10.37.000, screenOn
2017.10.03_20.06.58.000, screenOff
2017.10.03_20.06.58.000, screenOn
2017.10.03_20.11.07.000, screenOff
2017.10.03_20.11.38.000, screenOn
2017.10.03_20.23.17.000, screenOff
2017.10.03_20.29.54.000, screenOff
2017.10.03_20.31.46.000, screenOff
2017.10.03_20.38.06.000, screenOn
2017.10.03_20.38.17.000, screenOff
2017.10.03_20.44.42.000, screenOn
2017.10.03_20.50.14.000, screenOff
2017.10.03_21.12.55.000, screenOff
2017.10.03_21.34.33.000, screenOff
2017.10.03_21.42.20.000, screenOff
2017.10.03_21.42.41.000, screenOn
2017.10.03_21.42.52.000, screenOff
2017.10.03_21.42.58.000, screenOn
2017.10.03_21.46.53.000, screenOff
2017.10.03_21.51.51.000, screenOff
2017.10.03_21.58.49.000, screenOn
2017.10.03_22.18.35.000, screenOff
2017.10.03_22.23.32.000, screenOn
2017.10.03_22.59.08.000, screenOff
2017.10.03_23.06.20.000, screenOn
2017.10.03_23.08.42.000, screenOff
2017.10.03_23.09.23.000, screenOn
2017.10.03_23.09.27.000, screenOff
2017.10.03_23.09.28.000, screenOn
2017.10.03_23.09.58.000, screenOff
2017.10.03_23.10.16.000, screenOff
2017.10.03_23.11.40.000, screenOn
2017.10.04_00.19.54.000, screenOff
2017.10.04_00.22.32.000, screenOff
2017.10.04_00.29.55.000, screenOff
2017.10.04_00.35.49.000, screenOn
2017.10.04_00.54.57.000, screenOff
2017.10.04_01.02.04.000, screenOn
2017.10.04_01.04.34.000, screenOff
2017.10.04_01.07.29.000, screenOn
2017.10.04_01.08.39.000, screenOff
2017.10.04_07.24.18.000, screenOn
2017.10.04_07.24.33.000, screenOff
2017.10.04_08.31.28.000, screenOn
2017.10.04_08.31.29.000, screenOff
2017.10.04_08.31.30.000, screenOff
2017.10.04_08.36.02.000, screenOn
2017.10.04_08.36.57.000, screenOff
2017.10.04_08.41.02.000, screenOn
2017.10.04_08.42.10.000, screenOff
2017.10.04_08.46.01.000, screenOn
2017.10.04_08.46.33.000, screenOff
2017.10.04_09.42.52.000, screenOff
2017.10.04_09.57.40.000, screenOn
2017.10.04_09.57.46.000, screenOff
2017.10.04_09.57.50.000, screenOn
2017.10.04_09.58.01.000, screenOff
2017.10.04_09.58.04.000, screenOn
2017.10.04_09.58.42.000, screenOff
2017.10.04_09.59.34.000, screenOff
2017.10.04_10.22.56.000, screenOn
2017.10.04_10.23.09.000, screenOff
2017.10.04_11.51.52.000, screenOn
2017.10.04_12.02.41.000, screenOff
2017.10.04_12.05.29.000, screenOn
2017.10.04_12.08.50.000, screenOff
2017.10.04_12.08.55.000, screenOn
2017.10.04_12.09.05.000, screenOff
2017.10.04_12.13.29.000, screenOn
2017.10.04_12.20.07.000, screenOff
2017.10.04_12.56.05.000, screenOff
2017.10.04_12.58.54.000, screenOff
2017.10.04_13.20.16.000, screenOn
2017.10.04_13.48.40.000, screenOff
2017.10.04_13.54.23.000, screenOn
2017.10.04_13.55.13.000, screenOff
2017.10.04_13.55.14.000, screenOn
2017.10.04_13.55.20.000, screenOff
2017.10.04_13.57.18.000, screenOn
2017.10.04_13.57.54.000, screenOff
2017.10.04_15.25.47.000, screenOff
2017.10.04_15.37.09.000, screenOn
2017.10.04_15.37.12.000, screenOff
2017.10.04_15.45.09.000, screenOn
2017.10.04_15.45.14.000, screenOff
2017.10.04_15.53.03.000, screenOn
2017.10.04_15.54.39.000, screenOff
2017.10.04_16.00.34.000, screenOff
2017.10.04_16.01.28.000, screenOff
2017.10.04_16.03.20.000, screenOn
2017.10.04_16.04.05.000, screenOff
2017.10.04_16.04.10.000, screenOn
2017.10.04_16.05.16.000, screenOff
2017.10.04_16.10.37.000, screenOn
2017.10.04_16.10.43.000, screenOff
2017.10.04_16.36.21.000, screenOff
2017.10.04_16.42.58.000, screenOn
2017.10.04_16.43.33.000, screenOff
2017.10.04_17.01.17.000, screenOff
2017.10.04_17.08.50.000, screenOn
2017.10.04_17.10.09.000, screenOff
2017.10.04_17.15.19.000, screenOn
2017.10.04_17.15.42.000, screenOff
2017.10.04_17.19.03.000, screenOff
2017.10.04_17.21.51.000, screenOn
2017.10.04_17.22.40.000, screenOff
2017.10.04_17.25.28.000, screenOn
2017.10.04_17.25.34.000, screenOff
2017.10.04_17.25.34.000, screenOn
2017.10.04_17.25.56.000, screenOff
2017.10.04_17.33.45.000, screenOn
2017.10.04_17.34.26.000, screenOff
2017.10.04_17.37.23.000, screenOn
2017.10.04_17.40.38.000, screenOff
2017.10.04_17.40.41.000, screenOn
2017.10.04_17.40.49.000, screenOff
2017.10.04_17.44.42.000, screenOn
2017.10.04_17.50.27.000, screenOff
2017.10.04_18.05.28.000, screenOff
2017.10.04_18.18.18.000, screenOff
2017.10.04_18.18.19.000, screenOn
2017.10.04_18.18.30.000, screenOff
2017.10.04_18.33.10.000, screenOn
2017.10.04_18.39.50.000, screenOff
2017.10.04_18.44.12.000, screenOn
2017.10.04_18.50.05.000, screenOff
2017.10.04_18.50.27.000, screenOn
2017.10.04_18.51.29.000, screenOff
2017.10.04_19.13.42.000, screenOn
2017.10.04_19.13.45.000, screenOff
2017.10.04_19.20.58.000, screenOn
2017.10.04_19.22.05.000, screenOff
2017.10.04_19.26.33.000, screenOn
2017.10.04_19.28.50.000, screenOff
2017.10.04_19.33.34.000, screenOn
2017.10.04_19.34.48.000, screenOff
2017.10.04_19.34.51.000, screenOn
2017.10.04_19.36.16.000, screenOff
2017.10.04_21.07.47.000, screenOn
2017.10.04_21.08.03.000, screenOff
2017.10.04_21.08.36.000, screenOn
2017.10.04_21.10.38.000, screenOff
2017.10.04_21.22.15.000, screenOff
2017.10.04_21.26.43.000, screenOn
2017.10.04_21.27.32.000, screenOff
2017.10.04_21.31.53.000, screenOn
2017.10.04_21.33.57.000, screenOff
2017.10.04_21.35.06.000, screenOn
2017.10.04_21.36.47.000, screenOff
2017.10.04_21.44.55.000, screenOn
2017.10.04_21.48.01.000, screenOff
2017.10.04_21.55.05.000, screenOn
2017.10.04_22.01.16.000, screenOff
2017.10.04_22.01.17.000, screenOn
2017.10.04_22.06.14.000, screenOff
2017.10.04_22.23.14.000, screenOn
2017.10.04_22.33.26.000, screenOff
2017.10.04_22.55.01.000, screenOn
2017.10.04_22.58.17.000, screenOff
2017.10.04_23.14.57.000, screenOn
2017.10.04_23.15.06.000, screenOff
2017.10.04_23.15.07.000, screenOn
2017.10.04_23.15.17.000, screenOff
2017.10.04_23.15.24.000, screenOn
2017.10.04_23.48.38.000, screenOff
2017.10.04_23.49.05.000, screenOn
2017.10.05_00.24.00.000, screenOff
2017.10.05_00.25.10.000, screenOn
2017.10.05_00.25.20.000, screenOff
2017.10.05_00.32.41.000, screenOn
2017.10.05_01.01.37.000, screenOff
2017.10.05_01.02.57.000, screenOn
2017.10.05_01.17.39.000, screenOff
2017.10.05_01.17.40.000, screenOn
2017.10.05_01.54.07.000, screenOff
2017.10.05_08.31.03.000, screenOn
2017.10.05_08.31.33.000, screenOff
2017.10.05_08.53.56.000, screenOn
2017.10.05_08.54.09.000, screenOff
2017.10.05_10.19.29.000, screenOn
2017.10.05_10.19.45.000, screenOff
2017.10.05_10.49.51.000, screenOn
2017.10.05_10.50.02.000, screenOff
2017.10.05_11.08.54.000, screenOn
2017.10.05_11.09.05.000, screenOff
2017.10.05_11.31.01.000, screenOn
2017.10.05_11.31.05.000, screenOff
2017.10.05_11.31.07.000, screenOn
2017.10.05_11.31.51.000, screenOff
2017.10.05_12.00.27.000, screenOn
2017.10.05_12.05.45.000, screenOff
2017.10.05_12.22.32.000, screenOn
2017.10.05_12.25.39.000, screenOff
2017.10.05_12.28.16.000, screenOn
2017.10.05_12.39.07.000, screenOff
2017.10.05_12.39.49.000, screenOn
2017.10.05_13.02.07.000, screenOff
2017.10.05_13.02.48.000, screenOn
2017.10.05_13.06.15.000, screenOff
2017.10.05_13.19.06.000, screenOff
2017.10.05_13.20.14.000, screenOn
2017.10.05_13.32.17.000, screenOff
2017.10.05_14.55.07.000, screenOff
2017.10.05_14.59.06.000, screenOn
2017.10.05_15.00.47.000, screenOff
2017.10.05_15.04.01.000, screenOff
2017.10.05_15.06.21.000, screenOn
2017.10.05_15.14.38.000, screenOff
2017.10.05_15.44.15.000, screenOff
2017.10.05_15.46.48.000, screenOn
2017.10.05_15.50.14.000, screenOff
2017.10.05_15.52.01.000, screenOn
2017.10.05_15.54.04.000, screenOff
2017.10.05_15.54.35.000, screenOn
2017.10.05_16.00.20.000, screenOff
2017.10.05_16.01.20.000, screenOn
2017.10.05_16.04.07.000, screenOff
2017.10.05_16.08.06.000, screenOn
2017.10.05_16.09.12.000, screenOff
2017.10.05_16.11.25.000, screenOn
2017.10.05_16.15.17.000, screenOff
2017.10.05_16.16.52.000, screenOff
2017.10.05_16.19.28.000, screenOn
2017.10.05_16.41.54.000, screenOn
2017.10.05_16.43.25.000, screenOff
2017.10.05_16.50.11.000, screenOn
2017.10.05_16.50.16.000, screenOff
2017.10.05_16.51.17.000, screenOn
2017.10.05_16.51.22.000, screenOff
2017.10.05_16.52.42.000, screenOff
2017.10.05_16.52.43.000, screenOn
2017.10.05_17.52.31.000, screenOff
2017.10.05_17.53.55.000, screenOn
2017.10.05_17.54.07.000, screenOff
2017.10.05_17.57.28.000, screenOn
2017.10.05_17.58.39.000, screenOff
2017.10.05_18.02.53.000, screenOn
2017.10.05_18.04.15.000, screenOff
2017.10.05_18.04.21.000, screenOff
2017.10.05_18.07.59.000, screenOn
2017.10.05_18.10.57.000, screenOff
2017.10.05_18.11.00.000, screenOn
2017.10.05_18.11.10.000, screenOff
2017.10.05_18.36.08.000, screenOn
2017.10.05_18.37.56.000, screenOff
2017.10.05_18.39.21.000, screenOn
2017.10.05_18.39.31.000, screenOff
2017.10.05_19.00.59.000, screenOff
2017.10.05_19.06.50.000, screenOn
2017.10.05_19.19.33.000, screenOff
2017.10.05_19.20.12.000, screenOn
2017.10.05_19.20.43.000, screenOff
2017.10.05_19.21.26.000, screenOff
2017.10.05_19.31.08.000, screenOn
2017.10.05_19.40.08.000, screenOff
2017.10.05_19.57.27.000, screenOn
2017.10.05_19.57.53.000, screenOff
2017.10.05_20.08.09.000, screenOff
2017.10.05_20.08.10.000, screenOn
2017.10.05_20.08.34.000, screenOff
2017.10.05_20.09.13.000, screenOn
2017.10.05_20.15.33.000, screenOff
2017.10.05_20.32.12.000, screenOff
2017.10.05_20.32.26.000, screenOn
2017.10.05_20.47.54.000, screenOff
2017.10.05_22.18.36.000, screenOff
2017.10.05_22.20.36.000, screenOn
2017.10.05_22.57.38.000, screenOff
2017.10.05_23.20.26.000, screenOn
2017.10.05_23.20.42.000, screenOff
2017.10.05_23.28.06.000, screenOn
2017.10.05_23.28.18.000, screenOff
2017.10.05_23.31.15.000, screenOn
2017.10.05_23.31.26.000, screenOff
2017.10.05_23.38.55.000, screenOn
2017.10.06_00.13.33.000, screenOff
2017.10.06_01.09.59.000, screenOn
2017.10.06_01.10.15.000, screenOff
2017.10.06_01.11.03.000, screenOn
2017.10.06_01.11.33.000, screenOff
2017.10.06_02.05.47.000, screenOn
2017.10.06_02.08.53.000, screenOff
2017.10.06_03.57.49.000, screenOn
2017.10.06_03.58.46.000, screenOff
2017.10.06_03.58.52.000, screenOn
2017.10.06_03.59.02.000, screenOff
2017.10.06_08.31.01.000, screenOn
2017.10.06_08.31.31.000, screenOff
2017.10.06_11.09.23.000, screenOn
2017.10.06_11.12.39.000, screenOff
2017.10.06_11.13.16.000, screenOn
2017.10.06_11.13.37.000, screenOff
2017.10.06_11.18.58.000, screenOn
2017.10.06_11.22.30.000, screenOff
2017.10.06_11.33.24.000, screenOn
2017.10.06_11.33.26.000, screenOff
2017.10.06_11.36.36.000, screenOff
2017.10.06_11.37.03.000, screenOn
2017.10.06_11.40.52.000, screenOff
2017.10.06_11.48.46.000, screenOn
2017.10.06_11.49.10.000, screenOff
2017.10.06_11.49.11.000, screenOn
2017.10.06_11.51.49.000, screenOff
2017.10.06_11.52.13.000, screenOn
2017.10.06_11.56.15.000, screenOff
2017.10.06_12.04.39.000, screenOn
2017.10.06_12.06.05.000, screenOff
2017.10.06_12.08.09.000, screenOn
2017.10.06_12.08.53.000, screenOff
2017.10.06_12.15.37.000, screenOn
2017.10.06_12.19.32.000, screenOff
2017.10.06_12.20.57.000, screenOn
2017.10.06_12.23.36.000, screenOff
2017.10.06_12.39.53.000, screenOff
2017.10.06_12.40.12.000, screenOn
2017.10.06_12.50.12.000, screenOff
2017.10.06_12.51.59.000, screenOn
2017.10.06_12.55.19.000, screenOff
2017.10.06_13.08.29.000, screenOn
2017.10.06_13.08.47.000, screenOff
2017.10.06_13.20.54.000, screenOn
2017.10.06_13.22.05.000, screenOff
2017.10.06_13.31.26.000, screenOn
2017.10.06_13.44.33.000, screenOff
2017.10.06_14.04.28.000, screenOn
2017.10.06_14.04.39.000, screenOff
2017.10.06_14.53.36.000, screenOn
2017.10.06_14.53.47.000, screenOff
2017.10.06_15.12.32.000, screenOn
2017.10.06_15.20.45.000, screenOff
2017.10.06_15.21.32.000, screenOn
2017.10.06_15.21.49.000, screenOff
2017.10.06_15.22.18.000, screenOn
2017.10.06_15.26.03.000, screenOff
2017.10.06_15.26.38.000, screenOn
2017.10.06_15.26.49.000, screenOff
2017.10.06_15.50.39.000, screenOn
2017.10.06_15.51.36.000, screenOff
2017.10.06_16.02.38.000, screenOn
2017.10.06_16.03.02.000, screenOff
2017.10.06_16.07.13.000, screenOff
2017.10.06_16.21.35.000, screenOff
2017.10.06_16.36.30.000, screenOn
2017.10.06_16.38.59.000, screenOff
2017.10.06_16.44.20.000, screenOn
2017.10.06_16.45.23.000, screenOff
2017.10.06_16.46.23.000, screenOn
2017.10.06_16.47.37.000, screenOff
2017.10.06_16.49.09.000, screenOn
2017.10.06_16.52.55.000, screenOff
2017.10.06_16.56.58.000, screenOff
2017.10.06_17.09.43.000, screenOn
2017.10.06_17.14.16.000, screenOff
2017.10.06_17.14.39.000, screenOn
2017.10.06_17.17.51.000, screenOff
2017.10.06_17.18.52.000, screenOn
2017.10.06_17.19.54.000, screenOff
2017.10.06_17.22.36.000, screenOff
2017.10.06_17.24.12.000, screenOn
2017.10.06_17.37.43.000, screenOff
2017.10.06_17.41.57.000, screenOn
2017.10.06_18.00.29.000, screenOff
2017.10.06_18.03.33.000, screenOn
2017.10.06_18.03.48.000, screenOff
2017.10.06_18.18.11.000, screenOff
2017.10.06_18.25.28.000, screenOn
2017.10.06_18.47.57.000, screenOff
2017.10.06_18.48.04.000, screenOn
2017.10.06_19.00.47.000, screenOff
2017.10.06_19.23.18.000, screenOff
